assessmentId,internalTaxonId,scientificName,redlistCategory,yearPublished,assessmentDate,populationTrend,systems,realm,scopes
9500192,29470,Eleutherodactylus tonyi,Critically Endangered,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
9500308,29471,Eleutherodactylus casparii,Endangered,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
9500450,29472,Eleutherodactylus goini,Vulnerable,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
9501746,2953,Yasuhikotakia sidthimunki,Endangered,2011,2011-02-17 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Indomalayan,Global
9503999,29605,Cyclura stejnegeri,Endangered,2000,2000-01-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
9505088,29617,Cochlostoma canestrinii,Vulnerable,2011,2011-03-08 00:00:00 UTC,Stable,Terrestrial,Palearctic,"Global, Europe & Mediterranean"
9505342,29618,Pseudomulleria dalyi,Endangered,2011,2010-09-10 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Indomalayan,Global
9529988,2995,Brachythemis fuscopalliata,Vulnerable,2006,2006-01-31 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic,Global
9581392,3083,Brookesia perarmata,Endangered,2011,2011-01-25 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
9643719,3160,Budorcas taxicolor,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan|Palearctic,Global
9647112,3169,Anaxyrus exsul,Vulnerable,2004,2004-04-30 00:00:00 UTC,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic,Global
9651352,3170,Anaxyrus houstonensis,Endangered,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial,Nearctic,Global
9659674,3180,Anaxyrus canorus,Endangered,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Nearctic,Global
9661222,3181,Anaxyrus nelsoni,Endangered,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Nearctic,Global
9775825,3339,Burramys parvus,Critically Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
9817256,3396,Bythinella padiraci,Vulnerable,2010,2009-11-09 00:00:00 UTC,Stable,Freshwater (=Inland waters),Palearctic,Global & Europe
9818474,3391,Bythinella bavarica,Endangered,2011,2010-01-27 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Palearctic,Global & Europe
9822174,3393,Bythinella cylindrica,Critically Endangered,2010,2010-01-27 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Palearctic,Global & Europe
9828598,3408,Bythiospeum reisalpense,Vulnerable,2011,2010-01-27 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Palearctic,Global & Europe
9832214,3403,Bythiospeum cisterciensorum,Critically Endangered,2010,2010-01-27 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Palearctic,Global & Europe
9846330,3416,Cacajao calvus,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
9939083,3553,Plecturocebus oenanthe,Critically Endangered,2011,2011-03-03 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
9939925,3554,Plecturocebus olallae,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
9940882,3555,Callicebus personatus,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
9947398,3564,Callimico goeldii,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
9951402,3571,Callithrix flaviceps,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
9987808,3628,Calopteryx syriaca,Endangered,2010,2007-08-15 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic,Global & Mediterranean
10016381,3677,Cambarus obeyensis,Critically Endangered,2010,2010-06-01 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Nearctic,Global
10043917,3739,Xeroplexa setubalensis,Endangered,2011,2010-12-17 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,"Global, Europe & Mediterranean"
10046440,3736,Canariella leprosa,Vulnerable,2011,2010-09-30 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe
10051312,3748,Canis simensis,Endangered,2011,2011-03-15 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
10076632,3786,Capra aegagrus,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan|Palearctic,Global
10084254,3796,Capra nubiana,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical|Palearctic,Global
10088217,3794,Capra caucasica,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global
10089871,3797,Capra walie,Endangered,2008,2008-06-30 00:00:00 UTC,Increasing,Terrestrial,Afrotropical,Global
10099434,3812,Capricornis sumatraensis,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10130397,3853,Carcharhinus plumbeus,Vulnerable,2009,2007-02-20 00:00:00 UTC,Decreasing,Marine,Afrotropical|Australasian|Indomalayan|Nearctic|Neotropical|Oceanian|Palearctic,Global
10173274,39262,Eurycea rathbuni,Vulnerable,2004,2004-04-30 00:00:00 UTC,Stable,Freshwater (=Inland waters),Nearctic,Global
10181646,39277,Telestes metohiensis,Vulnerable,2006,2006-01-31 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Palearctic,Global & Europe
10198950,39397,Dipturus batis,Critically Endangered,2006,2006-01-31 00:00:00 UTC,Decreasing,Marine,Afrotropical|Palearctic,Global
10212764,39352,Galeorhinus galeus,Vulnerable,2006,2006-01-31 00:00:00 UTC,Decreasing,Marine,Afrotropical|Australasian|Nearctic|Neotropical|Palearctic,Global
10214694,39358,Mustelus mustelus,Vulnerable,2009,2004-03-03 00:00:00 UTC,Decreasing,Marine,Afrotropical|Palearctic,Global
10216173,39361,Triakis acutipinna,Endangered,2009,2008-12-01 00:00:00 UTC,Decreasing,Marine,Neotropical,Global
10221801,39379,Glyphis glyphis,Endangered,2009,2005-10-01 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine,Australasian,Global
10227844,39484,Pieris cheiranthi,Endangered,2010,2009-01-29 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe
10228166,39485,Gonepteryx maderensis,Endangered,2010,2009-01-29 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe
10228760,39486,Lycaena ottomana,Vulnerable,2000,2000-06-30 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global
10231565,39490,Polyommatus dama,Endangered,2000,2000-06-30 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global
10232607,39491,Erebia christi,Vulnerable,2010,2009-01-29 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe
10233214,39492,Erebia sudetica,Vulnerable,2010,2009-01-29 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe
10235659,39497,Pseudochazara euxina,Endangered,2010,2009-01-29 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe
10240539,39481,Pyrgus cirsii,Vulnerable,2010,2009-01-29 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe
10240917,39482,Zerynthia caucasica,Vulnerable,2000,2000-06-30 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global
10256371,39771,Dipturus laevis,Endangered,2003,2003-04-30 00:00:00 UTC,Stable,Marine,Nearctic,Global
10257933,39792,Macaca leonina,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10258510,39794,Macaca pagensis,Critically Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10258847,39795,Macaca siberu,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10263081,39758,Nycticebus bengalensis,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10263403,39759,Nycticebus coucang,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10263652,39760,Nycticebus menagensis,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10265349,39775,Nomascus concolor,Critically Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10265736,39776,Nomascus gabriellae,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10266335,39779,Symphalangus syndactylus,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10268236,39803,Presbytis chrysomelas,Critically Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10268796,39869,Trachypithecus shortridgei,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10270564,39888,Hylobates muelleri,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10270691,39889,Hylobates abbotti,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10271063,39890,Hylobates funereus,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10272040,39895,Nomascus leucogenys,Critically Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10272362,39896,Nomascus siki,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10272920,39826,Pygathrix nemaeus,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10273229,39827,Pygathrix cinerea,Critically Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10273574,39828,Pygathrix nigripes,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10274370,39833,Semnopithecus ajax,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10275235,39838,Semnopithecus hypoleucos,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10277000,39853,Trachypithecus francoisi,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10278272,39874,Trachypithecus germaini,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10279573,3990,Caseolus calculus,Vulnerable,2011,2010-09-24 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe
10280054,39961,Ateles hybridus,Critically Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10280801,39902,Bothrops pirajai,Vulnerable,2000,2000-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10281698,39905,Calamodontophis paucidens,Vulnerable,2000,2000-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10282088,39908,Liolaemus occipitalis,Vulnerable,2000,2000-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10282635,3998,Caseolus subcalliferus,Critically Endangered,2011,2010-09-24 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe
10283351,39912,Mico leucippe,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10284518,39915,Aotus brumbacki,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10288721,39925,Lagothrix cana,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10289596,39926,Lagothrix lugens,Critically Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10290256,39927,Lagothrix poeppigii,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10290821,39928,Plecturocebus ornatus,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10291470,39929,Callicebus barbarabrownae,Critically Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10292634,39930,Callicebus melanochir,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10294581,39944,Cheracebus medemi,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10297332,39954,Callicebus coimbrai,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10297662,39956,Chiropotes satanas,Critically Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10300265,40077,Melanopsis etrusca,Endangered,2010,2010-01-26 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Palearctic,"Global, Europe & Mediterranean"
10305798,40093,Chondrina oligodonta,Vulnerable,2011,2011-04-02 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe
10306778,40096,Xerosecta giustii,Critically Endangered,2011,2010-11-15 00:00:00 UTC,Stable,Terrestrial,Palearctic,"Global, Europe & Mediterranean"
10307823,40099,Erctella mazzullii,Endangered,2011,2010-11-12 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,"Global, Europe & Mediterranean"
10310914,40045,Amnicola cora,Vulnerable,2000,2000-06-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Nearctic,Global
10331066,40540,Sarcophilus harrisii,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
10336468,40690,Gambelia sila,Endangered,2007,2007-03-01 00:00:00 UTC,Decreasing,Terrestrial,Nearctic,Global
10347712,40643,Leontopithecus chrysomelas,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10350268,40652,Paragalago rondoensis,Critically Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
10353240,40705,Rutilus meidingeri,Endangered,2008,2008-01-01 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Palearctic,Global & Europe
10354744,40789,Trachypithecus hatinhensis,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10355592,40792,Elgaria panamintina,Vulnerable,2007,2007-03-01 00:00:00 UTC,Decreasing,Terrestrial,Nearctic,Global
10357697,40795,Nactus coindemirensis,Vulnerable,2004,2004-04-30 00:00:00 UTC,Increasing,Terrestrial,Afrotropical,Global
10364141,40776,Arielulus societatis,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10370310,4085,Cebus trinitatis,Critically Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10390496,41028,Litoria andiirrmalin,Vulnerable,2004,2004-04-30 00:00:00 UTC,Stable,Terrestrial|Freshwater (=Inland waters),Australasian,Global
10390615,41029,Litoria booroolongensis,Critically Endangered,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Australasian,Global
10391210,41032,Litoria cooloolensis,Endangered,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Australasian,Global
10391425,41033,Litoria freycineti,Vulnerable,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Australasian,Global
10392098,41037,Litoria olongburensis,Vulnerable,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Australasian,Global
10392339,41038,Litoria subglandulosa,Vulnerable,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Australasian,Global
10392729,41040,Cophixalus neglectus,Endangered,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
10392898,41041,Cophixalus saxatilis,Vulnerable,2004,2004-04-30 00:00:00 UTC,Stable,Terrestrial,Australasian,Global
10393369,41045,Crinia tinnula,Vulnerable,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Australasian,Global
10393601,41046,Heleioporus australiacus,Vulnerable,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Australasian,Global
10394015,41048,Pseudophryne covacevichae,Endangered,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Australasian,Global
10394348,41050,Pseudophryne pengilleyi,Endangered,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Australasian,Global
10394686,41052,Spicospina flammocaerulea,Vulnerable,2004,2004-04-30 00:00:00 UTC,Stable,Terrestrial|Freshwater (=Inland waters),Australasian,Global
10402316,41118,Cophixalus concinnus,Critically Endangered,2004,2004-04-30 00:00:00 UTC,Stable,Terrestrial,Australasian,Global
10413108,41210,Praomys degraaffi,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
10421753,41237,Quasipaa fasciculispina,Vulnerable,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
10422149,41239,Limnonectes namiyei,Endangered,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
10422341,41240,Alcalus tasanae,Vulnerable,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
10497375,41547,Ateles chamek,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10498144,41550,Plecturocebus modestus,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10526189,41642,Nomascus nasutus,Critically Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
10526461,41643,Nomascus hainanus,Critically Endangered,2008,2008-06-30 00:00:00 UTC,Stable,Terrestrial,Indomalayan,Global
10566196,41880,Haliotis cracherodii,Critically Endangered,2003,2003-04-30 00:00:00 UTC,Decreasing,Marine,Nearctic|Neotropical,Global
10569394,41816,Hemigaleus microstoma,Vulnerable,2009,2007-07-07 00:00:00 UTC,Decreasing,Marine,Afrotropical|Indomalayan,Global
10576661,41835,Nebrius ferrugineus,Vulnerable,2003,2003-04-30 00:00:00 UTC,Decreasing,Marine,Afrotropical|Australasian|Indomalayan|Palearctic,Global
10576957,41836,Negaprion acutidens,Vulnerable,2003,2003-04-30 00:00:00 UTC,Decreasing,Marine,Afrotropical|Australasian|Indomalayan,Global
10581731,41871,Centrophorus squamosus,Vulnerable,2003,2003-04-30 00:00:00 UTC,Decreasing,Marine,Afrotropical|Australasian|Indomalayan|Palearctic,Global
10615270,4200,Cercocebus galeritus,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
10651543,4218,Cercopithecus erythrotis,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
10672698,4217,Cercopithecus erythrogaster,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
10690568,42392,Erinna newcombi,Vulnerable,2003,2003-04-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
10733990,42694,Saguinus niger,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10741610,42655,Spalax zemni,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe
10746546,42712,Glyphis garricki,Critically Endangered,2003,2003-04-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine,Australasian,Global
10758888,42843,Pseudagrion newtoni,Vulnerable,2010,2007-04-01 00:00:00 UTC,Stable,Terrestrial|Freshwater (=Inland waters),Afrotropical,"Global, Pan-Africa & S. Africa FW"
10830166,43892,Chiropotes utahickae,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10836686,43912,Alouatta discolor,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10858777,44188,Ctenosaura flavidorsalis,Endangered,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10859692,44190,Ctenosaura oaxacana,Critically Endangered,2004,2004-04-30 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
10868334,4420,Chalinolobus neocaledonicus,Endangered,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
10881758,4425,Chalinolobus tuberculatus,Vulnerable,2008,2008-06-30 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
10886205,44273,Pisidium artifex,Vulnerable,2010,2004-05-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Afrotropical,"Global, Eastern Africa & Pan-Africa"
10897491,44463,Thalassophryne uranoscopus,Vulnerable,2004,2004-04-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Afrotropical,Global
10898271,44467,Bedotia sp. nov. 'Bemarivo',Vulnerable,2004,2004-04-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Afrotropical,Global
10900012,44487,Pantanodon sp. nov. 'Manombo',Critically Endangered,2004,2004-04-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Afrotropical,Global
