internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
39335,Brachaelurus colcloughi,ANIMALIA,CHORDATA,ORECTOLOBIFORMES,CHONDRICHTHYES,BRACHAELURIDAE,Brachaelurus,colcloughi,,,,,"Ogilby, 1908",
161526,Carcharhinus albimarginatus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,albimarginatus,,,,,"(Rüppell, 1837)",
70680197,Carcharhinus dussumieri,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,dussumieri,,,,,"(Müller &amp; Henle, 1839)","<span><em>Carcharhinus dussumieri </em>is part of the <em>Carcharhinus seali-dussumieri</em> group  that has been revealed to consist of five species:&#160;<em>C. dussumieri</em> and <em>C.  sealei </em>have recently been re-described, <em>C. coatesi</em> and <em>C. tjutjot </em>have been resurrected as  valid species, and a new species, <em>C. humani</em> has been described (White 2012, White  and Weigmann 2014)."
42706,Cephaloscyllium albipinnum,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SCYLIORHINIDAE,Cephaloscyllium,albipinnum,,,,,"Last, Motomura &amp; White, 2008",
41810,Eusphyra blochii,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SPHYRNIDAE,Eusphyra,blochii,,,,,"(Cuvier, 1816)",
60166,Glaucostegus granulatus,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,GLAUCOSTEGIDAE,Glaucostegus,granulatus,,,,,"(Cuvier, 1829)","Changes to the systematics of <em>Rhinobatos</em>&#160;elevated the subgenus <em>Glaucostegus</em> to full generic status and placed this genus into a family of its own: Glaucostegidae (Compagno 2005, Last <em>et al</em>. 2016a).&#160;This species is often confused with <em>Glaucostegus typus</em> and Pacific Ocean records of <em>G. granulatus</em> are probably <em>G. typus</em>."
104061138,Glaucostegus typus,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,GLAUCOSTEGIDAE,Glaucostegus,typus,,,,,"(Anonymous [Bennett], 1830)","Recent changes to the systematics of <em>Rhinobatos</em> have elevated the subgenus <em>Glaucostegus</em> to full generic status and placed this genus into a family of its own: Glaucostegidae (Compagno 2005, Last <em>et al</em>. 2016a).<br/><br/><em>Glaucostegus microphthalamus</em>&#160;is currently considered a synonym of&#160;<em>G. typus</em>&#160;(W.T. White and D.A. Ebert pers. comm. 2016)."
41874,Hemipristis elongata,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,HEMIGALEIDAE,Hemipristis,elongata,,,,,"(Klunzinger, 1871)",
195456,Himantura leoparda,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Himantura,leoparda,,,,,"Manjaji-Matsumoto &amp; Last, 2008","The Leopard Whipray (<em>Himantura leoparda</em>) is a recently described (2008) species closely related and similar in shape and dorsal disc pattern to the Reticulate Whipray (<em>H. uarnak</em>) and Honeycomb Whipray (<em>H. undulata</em>). These three species are in the ‘<em>uarnak</em>’ species-complex, a subgroup of mainly reticulated, ocellated or spotted whiprays. The Leopard Whipray can be distinguished by its unique arrangement of midscapular denticles and the leopard-like markings on the dorsal surface of adults and large specimens. Juveniles of the three species are born at different sizes and vary slightly in colour patterns and denticle shapes (Manjaji-Matsumoto and Last 2008, Last and Stevens 2009). Taxonomic work is currently ongoing to more clearly define the sister species relationships (P. Last pers. comm. 2010).<br/><br/>Previously, this species has been misidentified as <em>Dasyatis uarnak</em>: Wallace 1967; <em>Himantura fava</em>: Compagno and Roberts 1982; <em>Himantura</em> sp. 1: Gloerfelt-Tarp and Kailola 1984; <em>Himantura uarnak</em>: Compagno 1986, Compagno <em>et al</em>. 1989; and <em>Himantura undulata</em>: Last and Stevens 1994, Last and Compagno 1999, White <em>et al</em>. 2006."
161692,Himantura uarnak,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Himantura,uarnak,,,,,"(Gmelin, 1789)",<em>Himantura uarnak</em> possibly forms a species complex (B.M. Manjaji pers. obs. 2007). It is often confused with <em>H. undulata</em> and <em>H. fava</em>. The colour pattern in <em>H. uarnak</em> varies throughout its range; fine spot and reticulated forms need to be compared in detail (W. White pers. obs. 2007).
60195,Hydrolagus ogilbyi,ANIMALIA,CHORDATA,CHIMAERIFORMES,CHONDRICHTHYES,CHIMAERIDAE,Hydrolagus,ogilbyi,,,,,"(Waite, 1898)","Synonym = <em>Hydrolagus</em> (<em>Psychichthys</em>) <em>waitei</em> Fowler, 1908. <br/> <br/>This species looks very similar to <em>Hydrolagus lemures</em> and partly overlaps in range although <em>H. ogilbyi</em> is reported to occur in shallower waters and may grow to larger sizes (Last and Stevens 1994). However, data from the study of large collections of <em>H. lemures</em> and <em>H. ogilbyi</em> indicate a much larger overlap in range, both geographic and bathymetric, and size than indicated by Last and Stevens (1994). If <em>H. ogilbyi</em> is indeed restricted in range as indicated by Last and Stevens (1994, 2009), then the large number of records of <em>H. ogilbyi</em> from the Great Australian Bight and Western Australia may be misidentifications. Colour is a primary feature for identification, however it appears to be quite variable within both species and these two species are easily mistaken.  Due to the confusion with regard to identification of <em>H. ogilbyi</em> and <em>H. lemures</em>, a closer examination these two species is recommended to determine species distinctions. <br/> <br/>Reference to <em>H. ogilbyi</em> from Japan (Tanaka 1908) is probably erroneous and likely a misidentification of <em>Chimaera phantasma</em>."
195459,Mobula alfredi,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,MOBULIDAE,Mobula,alfredi,,,,,"(Krefft, 1868)","The previously monotypic genus <em>Manta</em> was re-evaluated in 2009 with two species identified, Reef Manta Ray (<em>Manta alfredi</em>) and Giant Manta Ray (<em>Manta birostris</em>) (Marshall <em>et al.</em> 2009). Genetic evidence supported the separation (Kashiwagi<em> et al.</em> 2012). Both species have broad global distributions and are sympatric in some locations and allopatric in others (Kashiwagi <em>et al.</em> 2011, Lawson <em>et al.</em> 2017). A third species of manta ray has also been proposed (Marshall <em>et al</em>. 2009) with increasing genetic support (Hinojosa-Alvarez <em>et al. </em>2016, Kashiwagi <em>et al.</em> 2017, Hosegood <em>et al.</em> 2018). Genetic evidence has also resulted in the genus <em>Manta</em> being subsumed within the genus <em>Mobula </em>(Poortvliet <em>et al.</em> 2015, White<em> et al</em>. 2018)<br/> <br/> Due to the recent taxonomic changes, both present day and historical reports can often be unclear and without adequate descriptions, photographs or geographic locations, it can be difficult to conclusively attribute fisheries data to a single species. Care should be taken when using reports or accounts of the Reef Manta Ray. Melanistic (black) and leucistic (white) colour morphs occur in all species of manta ray (Marshall <em>et al.</em> 2009). Variant colour morphs often contribute an added degree of confusion when attempting to visually discriminate between species of manta rays in the field or in photographs, especially when close examination is not possible. It should be noted that these colour morphs could be a source of error, resulting in mis-identifications in past or future studies or surveys of distribution."
46865,Scymnodon plunketi,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,SOMNIOSIDAE,Scymnodon,plunketi,,,,,"(Waite, 1910)",<em>Scymnodon plunketi</em> may be a&#160;junior synonym of&#160;<em>Scymnodon macracanthus</em>&#160;(Regan 1906)&#160;(White <em>et al</em>. 2015). Taxonomic clarification is required.
41853,Rhynchobatus australiae,ANIMALIA,CHORDATA,RHINOPRISTIFORMES,CHONDRICHTHYES,RHINIDAE,Rhynchobatus,australiae,,,,,"Whitley, 1939","<em>Rhynchobatus australiae</em>&#160;is part of the Indo-West Pacific&#160;<em>Rhynchobatus djiddensis</em>&#160;species-complex. The name&#160;<em>R. djiddensis</em>&#160;has previously been used widely, leading to poorly-defined taxonomy and distributions for members of the complex (in particular,&#160;<em>R. australiae</em>,<em>&#160;R. djiddensis</em>, and&#160;<em>R. laevis</em>). Further investigation into the taxonomy of 'whitespotted wedgefish' is required, and additional species are likely to be described in the future."
161360,Squalus chloroculus,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,SQUALIDAE,Squalus,chloroculus,,,,,"Last, White &amp; Motomura, 2007","Revision of <em>Squalus</em> in the Indo-Australasian region resulted in the resurrection of <em>S. montalbani</em> (Philippines, Indonesia, Australia) and <em>S. griffini</em> (New Zealand) and the description of <em>S. chloroculus</em>&#160;Last, White &amp; Motomura, 2007. These species were previously considered to be conspecific with <em>S. mitsukurii</em>, which this work has revealed, does not occur in Australasian waters. Continued investigation of <em>Squalus mitsukurii</em> from around the world is resulting in more taxa being recognized."
161404,Squalus montalbani,ANIMALIA,CHORDATA,SQUALIFORMES,CHONDRICHTHYES,SQUALIDAE,Squalus,montalbani,,,,,"Whitley, 1931",<em>Squalus montalbani</em> was previously considered a likely junior synonym of <em>S. mitsukurii</em> but was resurrected as a valid species by Last <em>et al. </em>(2007). Referred to as <em>Squalus</em> sp. 1 in White <em>et al. </em>(2006a). <br/><em><br/></em><em></em>
42729,Squatina albipunctata,ANIMALIA,CHORDATA,SQUATINIFORMES,CHONDRICHTHYES,SQUATINIDAE,Squatina,albipunctata,,,,,"Last &amp; White, 2008",
60162,Taeniurops meyeni,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Taeniurops,meyeni,,,,,"(Müller &amp; Henle, 1841)",
39413,Urogymnus asperrimus,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Urogymnus,asperrimus,,,,,"(Bloch &amp; Schneider,1801)","Formerly, <em>U. asperrimus</em> was the only species within <em>Urogymmus</em>. Last <em>et al</em>. (2016) added five more species to the genus."
60088,Urolophus bucculentus,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,UROLOPHIDAE,Urolophus,bucculentus,,,,,"Macleay, 1884",
60100,Urolophus orarius,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,UROLOPHIDAE,Urolophus,orarius,,,,,"Last &amp; Gomon, 1987",
60104,Urolophus sufflavus,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,UROLOPHIDAE,Urolophus,sufflavus,,,,,"Whitley, 1929",Appears to hybridize with the Banded Stingaree (<em>Urolophus cruciatis</em>) at the southern end of its range. Further information is required to assess the validity of this species (Last <em>et al.</em> 2016).
60105,Urolophus viridis,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,UROLOPHIDAE,Urolophus,viridis,,,,,"McCulloch, 1916",
64442,Zearaja maugeana,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Zearaja,maugeana,,,,,"Last &amp; Gledhill, 2007",
63761320,Afroanthracites usambaricus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Afroanthracites,usambaricus,,,,,"(Sjöstedt, 1913)",
63761735,Aerotegmina megaloptera,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Aerotegmina,megaloptera,,,,,"Hemp, 2013",
63761756,Aerotegmina taitensis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Aerotegmina,taitensis,,,,,"Hemp, 2013",
63762011,Afrophisis pseudoflagellata,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Afrophisis,pseudoflagellata,,,,,"Hemp, 2013",
63763363,Rhainopomma montanum,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,LENTULIDAE,Rhainopomma,montanum,,,,,"(Kevan, 1950)",
44937726,Bombus caliginosus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,caliginosus,,,,,"(Frison, 1927)",
44937623,Bombus fraternus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,fraternus,,,,,"(Smith, 1854)",
44937666,Bombus morrisoni,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,morrisoni,,,,,"Cresson, 1878",
69192581,Hyperolius ukwiva,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Hyperolius,ukwiva,,,,,"Loader, Lawson, Portik &amp; Menegon, 2015",
69119640,Hyperolius spinigularis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Hyperolius,spinigularis,,,,,"Stevens, 1971",
69119609,Hyperolius davenporti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Hyperolius,davenporti,,,,,"Loader, Lawson, Portik &amp; Menegon, 2015",
69119678,Hyperolius burgessi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Hyperolius,burgessi,,,,,"Loader, Lawson, Portik &amp; Menegon 2015",
69119695,Hyperolius ruvuensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Hyperolius,ruvuensis,,,,,"Barratt, Lawson &amp; Loader, 2015",
19199482,Megachile cypricola,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MEGACHILIDAE,Megachile,cypricola,,,,,"Mavromoustakis, 1938",
11254,Lampsilis cariosa,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Lampsilis,cariosa,,,,,"(Say, 1817)","Synonyms = <i>Unio cariosa</i> Say, 1817; <i>Unio crocatus</i> Lea, 1841."
781,Alasmidonta varicosa,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Alasmidonta,varicosa,,,,,"(Lamarck, 1819)",
7889,Epioblasma triquetra,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Epioblasma,triquetra,,,,,"(Rafinesque, 1820)",
11967,Ligumia nasuta,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Ligumia,nasuta,,,,,"Say, 1817",
69619345,Fisherola nuttalli,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,LYMNAEIDAE,Fisherola,nuttalli,,,,,"(Haldeman, 1841)",
69624623,Physella wrighti,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PHYSIDAE,Physella,wrighti,,,,,"Te &amp; Clarke, 1985",
69630401,Juga hemphilli,ANIMALIA,MOLLUSCA,SORBEOCONCHA,GASTROPODA,SEMISULCOSPIRIDAE,Juga,hemphilli,,,,,"(Henderson, 1935)",
69637992,Chorthippus ferdinandi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Chorthippus,ferdinandi,,,,,"Vedenina &amp; Helversen, 2009",
69641425,Omocestus navasi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Omocestus,navasi,,,,,"Bolívar, 1908",
69667660,Ephippiger melisi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Ephippiger,melisi,,,,,"Baccetti, 1959",
69673708,Pyrgomorphula serbica,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PYRGOMORPHIDAE,Pyrgomorphula,serbica,,,,,"(Brunner von Wattenwyl, 1882)",
2805,Tetrix transsylvanica,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETRIGIDAE,Tetrix,transsylvanica,,,,,"(Bazyluk &amp; Kis, 1960)",
11996,Liolaemus curis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,curis,,,,,"Núñez &amp; Labra, 1985",Was under Iguanidae.
12000,Liolaemus hellmichi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,hellmichi,,,,,"Donoso-Barros, 1975",Was under Iguanidae.
12004,Liolaemus leopardinus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,leopardinus,,,,,"Müller &amp; Hellmich, 1932",Was under Iguanidae.
12005,Liolaemus lorenzmuelleri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,lorenzmuelleri,,,,,"Hellmich, 1950",Was under Iguanidae.
12008,Liolaemus paulinae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,paulinae,,,,,"Donoso-Barros, 1961",Was under Iguanidae.
98580281,Liolaemus stolzmanni,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,stolzmanni,,,,,"(Steindachner, 1891)","<em>Liolaemus stolzmanni </em>is a member of a poorly-characterized  radiation of species whose systematics have long been  complicated by restricted access to the remote areas where these lizards  occur (Langstroth 2011). Confusion has surrounded the correct  attribution of records from northern Chile and adjacent regions of Argentina, Bolivia and Peru) to either <em>Liolaemus stolzmanni</em> or <em>Liolaemus reichei</em>,  the oldest available names for taxa from this region, due to  inadequacies in or misunderstandings of the original descriptions by  subsequent authors (Langstroth 2011). This situation was further  complicated by the descriptions of multiple additional taxa from Chile,  Peru and Bolivia, with several specimens previously reported as <em>L. reichei </em>being properly attributable to <em>L. poconchilensis</em>&#160;and Bolivian material described as <em>L. stolzmanni </em>having been referred to <em>L. pachecoi&#160;</em>(Langstroth 2011). Examining photographs of the type series of <em>L. stolzmanni</em>, Langstroth (2011) synonymized <em>L. reichei </em>(as  now understood, a species restricted to northern Chile)&#160;with this older  name and proposed emending the type locality from ""Hoch-Peru"" to  ""Deserts of Iquique, Tarapaca Region, Chile"", on the basis that this  species is not known to occur anywhere within the territory of modern  Peru and indeed appears to be endemic to this area of northern Chile."
166420,Naziritor chelynoides,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Naziritor,chelynoides,,,,,"(McClelland, 1839)","Generic status of <span style=""font-style: italic;"">Puntius chelynoides</span> is under debate. Talwar and Jhingran (1991) have considered this species as <span style=""font-style: italic;"">Tor chelynoides</span> while Jayaram (1999) and Menon (1999) have considered this species as <span style=""font-style: italic;"">Naziritor chelynoides</span>."
169662,Sahyadria denisonii,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Sahyadria,denisonii,,,,,"(Day, 1865)","<span style=""font-style: italic;"">Puntius denisonii</span> was described by Day (1865) from Mundakkayam, Kerala, southern India."
168450,Pethia manipurensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Pethia,manipurensis,,,,,"(Menon, Rema Devi &amp; Vishwanath, 2000)","Menon, Rema and Vishwanath (2000) described this species (as&#160;<span style=""font-style: italic;"">Puntius manipurensis</span>) from Loktak Lake, Manipur, India. This species considered as valid by Kullander and Fang (2005), Vishwanath and Laishram (2004), Kullander and Britz (2008)."
18890,Barbodes herrei,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Barbodes,herrei,,,,,"(Fowler, 1934)",
172500,Dawkinsia arulius,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Dawkinsia,arulius,,,,,"(Jerdon, 1849)","<p>Jerdon described this species from Srirangapattana in 1849 as <em>Systomus arulius</em>. Subsequently, the species was reported from Kottayam, Thenmalai, Kulathupuzha and Periyar Lake (Menon 1999). However, a new species, <em>Dawkinsia exclamatio</em> was later described from Thenmalai and Kulathupuzha as a different species (Pethiyagoda and Kottelat 2005). But Knight <em>et al</em>. (2011) speculates that <em>D. exclamatio</em> are possible hybrids between <em>D. arulius</em> with <em>D. filamentosa</em>. Since there are no recent records of <em>D. arulius</em> from either Kallada or Periyar there is a need to check for existing voucher specimens if any, to validate the historic occurrence (and their later extirpation) of the species in this region.</p>"
172312,Sahyadria chalakkudiensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Sahyadria,chalakkudiensis,,,,,"(Menon, Rema Devi &amp; Thobias, 1999)","<span style=""font-style: italic;"">Sahyadria chalakkudiensis</span> was described (as <span style=""font-style: italic;"">Puntius chalakkudiensis</span>) by Menon, Remadevi and Thobias (1999) from the Chalakudy River, Kerala, India.<span style=""font-style: italic;""></span>"
16084448,Platypygius crassus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Platypygius,crassus,,,,,"(Karny, 1907)","This species most probably represents a senior synonym of <em>Demirsoyus salmani</em> Sirin and Ciplak, 2004 in Yalim <em>et al.</em> (2004) (F. Willemse pers. comm. 2005)."
16084586,Stenobothrus croaticus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Stenobothrus,croaticus,,,,,"(Ramme, 1933)",<em><br/></em>
68460149,Pseudomogoplistes byzantius,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,MOGOPLISTIDAE,Pseudomogoplistes,byzantius,,,,,"Gorochov, 1995",
64547977,Asiotmethis limbatus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PAMPHAGIDAE,Asiotmethis,limbatus,,,,,"(Charpentier, 1845)",
68398568,Isophya boldyrevi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Isophya,boldyrevi,,,,,"Miram, 1938",
62147313,Isophya ciucasi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Isophya,ciucasi,,,,,"Iorgu &amp; Iorgu, 2010",
68401305,Isophya doneciana,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Isophya,doneciana,,,,,"Bey-Bienko, 1954",
64866649,Isophya hospodar,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Isophya,hospodar,,,,,"(Saussure, 1898)",
64868937,Isophya obtusa,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Isophya,obtusa,,,,,"Brunner von Wattenwyl, 1882",
62147322,Isophya sicula,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Isophya,sicula,,,,,"Orci, Szövényi &amp; Nagy, 2010",
68399947,Isophya stepposa,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Isophya,stepposa,,,,,"Bey-Bienko, 1954",
62147381,Isophya zubowskii,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Isophya,zubowskii,,,,,"Bey-Bienko, 1954",
17046334,Poecilimon pechevi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Poecilimon,pechevi,,,,,"Andreeva, 1978",
64529676,Anadrymadusa retowskii,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Anadrymadusa,retowskii,,,,,"(Adelung, 1907)",
44710621,Bradyporus montandoni,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Bradyporus,montandoni,,,,,"(Burr, 1898)",
68280851,Conocephalus ebneri,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Conocephalus,ebneri,,,,,"Harz, 1966",This species is considered to possibly represent a local form of <em>C. dorsalis</em> by Willemse (1984). Taxonomic research is necessary to clarify the status of this species.
68427761,Metrioptera prenjica,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Metrioptera,prenjica,,,,,"(Burr, 1899)",<p>The large gap between the northern and southern subpopulations and the high degree of long-term isolation in different mountain ranges suggest a considerable infraspecific variability which requires detailed taxonomic research.</p>
68440028,Montana macedonica,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Montana,macedonica,,,,,"(Berland &amp; Chopard, 1922)",
68486027,Uromenus dyrrhachiacus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Uromenus,dyrrhachiacus,,,,,"(Karny, 1918)",
68486506,Zeuneriana amplipennis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Zeuneriana,amplipennis,,,,,"(Brunner von Wattenwyl, 1882)",
47687601,Arcyptera alzonai,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Arcyptera,alzonai,,,,,"Capra, 1938",
172449,Dawkinsia tambraparniei,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Dawkinsia,tambraparniei,,,,,"(Silas, 1954)","This species was transferred to <em>Dawkinsia </em>following Pethiyagoda <em>et al</em>. (2012). <span style=""font-style: italic;"">Dawkinsia tambraparniei</span> was described as <span style=""font-style: italic;"">Puntius arulius tambraparniei</span> from Tambraparini River, Tamil Nadu by Silas (1954). The species status was validated by Pethiyagoda and Kottelat (2005) in their revision of the <span style=""font-style: italic;"">Puntius filamentosus</span> complex."
